mid,date
179295,2001-06-05 07:02:00
377202,2001-06-05 07:15:55
377201,2001-06-05 07:21:22
253069,2001-06-05 07:26:56
144863,2001-06-05 07:38:00
144724,2001-06-05 07:41:00
158464,2001-06-05 07:52:37
159487,2001-06-05 07:52:37
144725,2001-06-05 07:53:00
112339,2001-06-05 07:59:56
153108,2001-06-05 08:00:00
144862,2001-06-05 08:13:00
144726,2001-06-05 08:16:00
179294,2001-06-05 08:29:00
250678,2001-06-05 08:45:00
273236,2001-06-05 08:54:07
106481,2001-06-05 08:55:00
233345,2001-06-05 09:01:21
233344,2001-06-05 09:01:43
198151,2001-06-05 09:11:37
217528,2001-06-05 09:15:00
377200,2001-06-05 09:18:23
179293,2001-06-05 09:30:00
106476,2001-06-05 09:33:00
106475,2001-06-05 09:36:00
379207,2001-06-05 09:37:49
159646,2001-06-05 09:38:44
10465,2001-06-05 09:40:00
362676,2001-06-05 10:00:23
41511,2001-06-05 10:16:00
41510,2001-06-05 10:19:00
159725,2001-06-05 10:19:32
41509,2001-06-05 10:21:00
159645,2001-06-05 10:27:28
41508,2001-06-05 10:29:00
41507,2001-06-05 10:31:00
346053,2001-06-05 10:32:03
41506,2001-06-05 10:33:00
346052,2001-06-05 10:34:16
184503,2001-06-05 10:36:00
184504,2001-06-05 10:37:00
346051,2001-06-05 10:37:25
346050,2001-06-05 10:42:28
184505,2001-06-05 10:45:00
41505,2001-06-05 10:46:00
55504,2001-06-05 10:47:00
41504,2001-06-05 10:48:00
51841,2001-06-05 11:08:39
252205,2001-06-05 11:12:14
55505,2001-06-05 11:13:00
200458,2001-06-05 11:13:40
184506,2001-06-05 11:24:00
200457,2001-06-05 11:31:25
179292,2001-06-05 11:32:00
253068,2001-06-05 11:43:28
159486,2001-06-05 11:46:21
200062,2001-06-05 11:46:21
158465,2001-06-05 11:46:21
159644,2001-06-05 11:53:24
364042,2001-06-05 11:56:47
346049,2001-06-05 11:57:37
200456,2001-06-05 12:04:32
159724,2001-06-05 12:11:54
200061,2001-06-05 12:12:14
253067,2001-06-05 12:41:30
200455,2001-06-05 12:46:26
253409,2001-06-05 13:05:19
364043,2001-06-05 13:08:29
41503,2001-06-05 13:17:00
41502,2001-06-05 14:22:00
41501,2001-06-05 14:23:00
41500,2001-06-05 14:24:00
253066,2001-06-05 14:36:30
253406,2001-06-05 14:44:48
253405,2001-06-05 14:48:22
253065,2001-06-05 14:50:50
253064,2001-06-05 15:17:05
268519,2001-06-05 15:50:41
253401,2001-06-05 15:55:00
253063,2001-06-05 16:06:32
253400,2001-06-05 16:33:51
59703,2001-06-05 16:37:00
41499,2001-06-05 17:08:00
41498,2001-06-05 17:11:00
253399,2001-06-05 17:34:47
253398,2001-06-05 17:38:01
268521,2001-06-05 17:58:22
41497,2001-06-05 18:08:00
324117,2001-06-05 18:21:11
402769,2001-06-05 19:26:22
324112,2001-06-05 19:34:02
113087,2001-06-05 21:53:41
184510,2001-06-06 00:56:00
192137,2001-06-06 01:16:00
144738,2001-06-06 01:25:00
34418,2001-06-06 01:38:00
250685,2001-06-06 01:47:00
106459,2001-06-06 01:50:00
250686,2001-06-06 01:54:00
144742,2001-06-06 02:02:00
144743,2001-06-06 02:03:00
192140,2001-06-06 02:08:00
144746,2001-06-06 02:08:00
144748,2001-06-06 02:10:00
144749,2001-06-06 02:14:00
239507,2001-06-06 02:14:00
34414,2001-06-06 02:19:00
144750,2001-06-06 02:19:00
144751,2001-06-06 02:20:00
217536,2001-06-06 02:21:00
144752,2001-06-06 02:21:00
179291,2001-06-06 02:30:00
144753,2001-06-06 02:47:00
179290,2001-06-06 03:01:00
392146,2001-06-06 03:02:19
285615,2001-06-06 03:02:19
184511,2001-06-06 03:14:00
106451,2001-06-06 03:48:00
106450,2001-06-06 03:52:00
106449,2001-06-06 04:00:00
364044,2001-06-06 04:02:17
364045,2001-06-06 04:03:21
144761,2001-06-06 04:15:00
106448,2001-06-06 04:18:00
34409,2001-06-06 04:23:00
217541,2001-06-06 04:32:00
194176,2001-06-06 04:32:00
192142,2001-06-06 04:32:00
127496,2001-06-06 04:32:00
179289,2001-06-06 04:42:00
144764,2001-06-06 04:42:00
179288,2001-06-06 04:45:00
34406,2001-06-06 04:48:00
106446,2001-06-06 04:48:00
217546,2001-06-06 04:57:00
174739,2001-06-06 05:02:00
55046,2001-06-06 05:03:00
391735,2001-06-06 05:08:04
174740,2001-06-06 05:16:00
144769,2001-06-06 05:37:00
217543,2001-06-06 05:48:00
257677,2001-06-06 05:48:06
179287,2001-06-06 05:52:00
144770,2001-06-06 06:08:00
144771,2001-06-06 06:09:00
179286,2001-06-06 06:19:00
144772,2001-06-06 06:24:00
232819,2001-06-06 06:24:17
232818,2001-06-06 06:25:49
253062,2001-06-06 06:27:07
144773,2001-06-06 06:28:00
106444,2001-06-06 06:30:00
106443,2001-06-06 06:35:00
34667,2001-06-06 06:48:00
217548,2001-06-06 06:48:00
34397,2001-06-06 06:56:00
145516,2001-06-06 07:03:00
253061,2001-06-06 07:27:45
34399,2001-06-06 07:33:00
34398,2001-06-06 07:34:00
232816,2001-06-06 07:43:53
253060,2001-06-06 07:46:03
253059,2001-06-06 07:46:33
253058,2001-06-06 07:50:08
157903,2001-06-06 08:17:17
253393,2001-06-06 08:21:00
144776,2001-06-06 08:35:00
179285,2001-06-06 08:37:00
157902,2001-06-06 08:39:18
144777,2001-06-06 08:45:00
144778,2001-06-06 08:48:00
273235,2001-06-06 08:56:38
217564,2001-06-06 08:59:00
144782,2001-06-06 09:03:00
144784,2001-06-06 09:06:00
41496,2001-06-06 09:08:00
41495,2001-06-06 09:10:00
41494,2001-06-06 09:11:00
41493,2001-06-06 09:13:00
217557,2001-06-06 09:17:00
379206,2001-06-06 09:18:24
41492,2001-06-06 09:19:00
41491,2001-06-06 09:20:00
273234,2001-06-06 09:20:27
41490,2001-06-06 09:21:00
41489,2001-06-06 09:26:00
253057,2001-06-06 09:38:08
192272,2001-06-06 09:40:00
192150,2001-06-06 09:40:00
253056,2001-06-06 09:42:18
392141,2001-06-06 09:44:57
162622,2001-06-06 09:44:57
252206,2001-06-06 10:14:15
88907,2001-06-06 10:26:00
10476,2001-06-06 10:45:00
106434,2001-06-06 10:51:00
335711,2001-06-06 10:51:19
274136,2001-06-06 11:04:49
73650,2001-06-06 11:07:16
55520,2001-06-06 11:12:00
200454,2001-06-06 11:17:11
279742,2001-06-06 11:17:44
1653,2001-06-06 11:20:35
106432,2001-06-06 11:26:00
55521,2001-06-06 11:32:00
253055,2001-06-06 11:32:35
200049,2001-06-06 11:41:02
159476,2001-06-06 11:41:16
158472,2001-06-06 11:41:16
253054,2001-06-06 11:42:35
179284,2001-06-06 11:56:00
10477,2001-06-06 12:01:00
179283,2001-06-06 12:01:00
235847,2001-06-06 12:14:00
253053,2001-06-06 12:15:02
253052,2001-06-06 12:17:15
1652,2001-06-06 12:21:13
200453,2001-06-06 12:28:10
41488,2001-06-06 12:30:00
34389,2001-06-06 12:34:00
297025,2001-06-06 12:46:00
253051,2001-06-06 12:50:54
287429,2001-06-06 12:52:19
257676,2001-06-06 12:52:53
253050,2001-06-06 12:53:34
200452,2001-06-06 12:56:09
253049,2001-06-06 12:59:30
253048,2001-06-06 12:59:59
59702,2001-06-06 13:02:00
253047,2001-06-06 13:02:41
346048,2001-06-06 13:04:12
278293,2001-06-06 13:12:27
278292,2001-06-06 13:14:33
278291,2001-06-06 13:16:13
253046,2001-06-06 13:26:31
253388,2001-06-06 13:31:42
253387,2001-06-06 13:35:32
253045,2001-06-06 13:46:12
253044,2001-06-06 13:46:28
253384,2001-06-06 13:48:45
160410,2001-06-06 14:17:46
391734,2001-06-06 14:24:36
391733,2001-06-06 14:28:47
266433,2001-06-06 14:34:26
29493,2001-06-06 14:42:00
29529,2001-06-06 14:45:00
266432,2001-06-06 14:49:44
252840,2001-06-06 15:00:08
233924,2001-06-06 15:00:24
273233,2001-06-06 15:03:18
273232,2001-06-06 15:04:15
273231,2001-06-06 15:06:12
273230,2001-06-06 15:08:41
253043,2001-06-06 15:21:37
268525,2001-06-06 15:22:21
1611,2001-06-06 16:13:25
253042,2001-06-06 16:31:06
268527,2001-06-06 16:45:57
34837,2001-06-06 16:48:00
253380,2001-06-06 18:08:01
41487,2001-06-06 20:40:00
41486,2001-06-06 20:44:00
41485,2001-06-06 20:47:00
113086,2001-06-06 21:02:09
41484,2001-06-06 22:28:00
192154,2001-06-07 00:37:00
192016,2001-06-07 00:37:00
106430,2001-06-07 00:47:00
144790,2001-06-07 00:52:00
34384,2001-06-07 01:23:00
179282,2001-06-07 01:42:00
184529,2001-06-07 01:53:00
34383,2001-06-07 01:57:00
31099,2001-06-07 02:06:00
184530,2001-06-07 02:10:00
250692,2001-06-07 02:20:00
34381,2001-06-07 02:20:00
217581,2001-06-07 02:25:00
144794,2001-06-07 02:35:00
55527,2001-06-07 02:37:00
144796,2001-06-07 02:38:00
144797,2001-06-07 02:48:00
250984,2001-06-07 02:49:00
156409,2001-06-07 02:49:00
144798,2001-06-07 02:49:00
191533,2001-06-07 02:51:00
192158,2001-06-07 02:51:00
144799,2001-06-07 02:52:00
392112,2001-06-07 03:03:17
285611,2001-06-07 03:03:17
144800,2001-06-07 03:09:00
184532,2001-06-07 03:15:00
217580,2001-06-07 03:22:00
106421,2001-06-07 03:45:00
248531,2001-06-07 03:59:00
144809,2001-06-07 04:14:00
217585,2001-06-07 04:21:00
217586,2001-06-07 04:23:00
144811,2001-06-07 04:27:00
34373,2001-06-07 04:32:00
217589,2001-06-07 04:40:00
106419,2001-06-07 04:48:00
324905,2001-06-07 04:51:00
391732,2001-06-07 05:10:15
10489,2001-06-07 05:34:00
192161,2001-06-07 05:36:00
192515,2001-06-07 05:36:00
217590,2001-06-07 05:46:00
232810,2001-06-07 05:53:05
55054,2001-06-07 05:58:00
217592,2001-06-07 06:03:00
217594,2001-06-07 06:14:00
179281,2001-06-07 06:33:00
324906,2001-06-07 06:45:00
392109,2001-06-07 06:50:53
278520,2001-06-07 06:50:53
286935,2001-06-07 06:50:53
179280,2001-06-07 06:59:00
106414,2001-06-07 07:03:00
106413,2001-06-07 07:03:00
10493,2001-06-07 07:03:00
10494,2001-06-07 07:03:00
217601,2001-06-07 07:04:00
253378,2001-06-07 07:08:45
106412,2001-06-07 07:16:00
159713,2001-06-07 07:19:29
159714,2001-06-07 07:25:55
144822,2001-06-07 07:36:00
144824,2001-06-07 07:38:00
144823,2001-06-07 07:38:00
144825,2001-06-07 07:40:00
232807,2001-06-07 07:44:43
144826,2001-06-07 07:46:00
34358,2001-06-07 07:48:00
192165,2001-06-07 07:55:00
217605,2001-06-07 07:55:00
144827,2001-06-07 07:56:00
158475,2001-06-07 08:04:46
159473,2001-06-07 08:04:46
159472,2001-06-07 08:12:41
158476,2001-06-07 08:12:41
144828,2001-06-07 08:14:00
144829,2001-06-07 08:21:00
144830,2001-06-07 08:23:00
217610,2001-06-07 08:26:00
272346,2001-06-07 08:28:41
144831,2001-06-07 08:29:00
10498,2001-06-07 08:29:00
239516,2001-06-07 08:29:00
184546,2001-06-07 08:29:00
324907,2001-06-07 08:29:00
106409,2001-06-07 08:29:00
34356,2001-06-07 08:29:00
55540,2001-06-07 08:29:00
249920,2001-06-07 08:29:00
253377,2001-06-07 08:29:39
279741,2001-06-07 08:33:48
377799,2001-06-07 08:51:21
273229,2001-06-07 09:02:34
273228,2001-06-07 09:05:31
273227,2001-06-07 09:07:57
273226,2001-06-07 09:10:12
278290,2001-06-07 09:14:11
273225,2001-06-07 09:22:48
55543,2001-06-07 09:23:00
174267,2001-06-07 09:30:00
268528,2001-06-07 09:31:12
326376,2001-06-07 09:38:04
346047,2001-06-07 09:38:04
59701,2001-06-07 09:40:00
362372,2001-06-07 09:40:06
362677,2001-06-07 09:40:06
253041,2001-06-07 09:42:25
253040,2001-06-07 09:43:01
174268,2001-06-07 09:44:00
34351,2001-06-07 09:44:00
253039,2001-06-07 09:44:19
253038,2001-06-07 09:46:31
253037,2001-06-07 09:47:34
106403,2001-06-07 09:50:00
34661,2001-06-07 09:50:00
253036,2001-06-07 09:50:16
200451,2001-06-07 09:55:59
184548,2001-06-07 10:03:00
106402,2001-06-07 10:03:00
127501,2001-06-07 10:05:00
250703,2001-06-07 10:13:00
391731,2001-06-07 10:19:34
160409,2001-06-07 10:23:09
391730,2001-06-07 10:23:59
51840,2001-06-07 10:27:30
34346,2001-06-07 10:29:00
159470,2001-06-07 10:29:38
51839,2001-06-07 10:35:33
296689,2001-06-07 10:36:00
346046,2001-06-07 10:42:29
37975,2001-06-07 10:43:00
278289,2001-06-07 10:43:04
346045,2001-06-07 10:55:05
90559,2001-06-07 11:11:00
179279,2001-06-07 11:11:00
179278,2001-06-07 11:11:00
89338,2001-06-07 11:11:00
273224,2001-06-07 11:23:58
217620,2001-06-07 11:28:00
253369,2001-06-07 11:35:51
273223,2001-06-07 11:41:01
379205,2001-06-07 11:41:54
253035,2001-06-07 11:43:15
273222,2001-06-07 11:44:03
192175,2001-06-07 11:57:00
273221,2001-06-07 11:58:39
106401,2001-06-07 12:01:00
158116,2001-06-07 12:04:40
30620,2001-06-07 12:06:00
106400,2001-06-07 12:09:00
192177,2001-06-07 12:10:00
233343,2001-06-07 12:10:31
364046,2001-06-07 12:11:50
160408,2001-06-07 12:13:02
144839,2001-06-07 12:18:00
273220,2001-06-07 12:20:09
10508,2001-06-07 12:23:00
10509,2001-06-07 12:29:00
273219,2001-06-07 12:32:06
268529,2001-06-07 12:36:11
41483,2001-06-07 12:38:00
144840,2001-06-07 12:38:00
364047,2001-06-07 12:40:26
159712,2001-06-07 12:46:46
144841,2001-06-07 12:47:00
157901,2001-06-07 12:55:35
273218,2001-06-07 12:57:46
144843,2001-06-07 13:01:00
253034,2001-06-07 13:04:01
253033,2001-06-07 13:07:38
268053,2001-06-07 13:09:39
80927,2001-06-07 13:11:02
253032,2001-06-07 13:11:06
160775,2001-06-07 13:21:31
233342,2001-06-07 13:24:40
160774,2001-06-07 13:40:23
346044,2001-06-07 13:40:27
257980,2001-06-07 13:44:15
88852,2001-06-07 13:44:15
34343,2001-06-07 13:46:00
273217,2001-06-07 13:48:01
37974,2001-06-07 13:56:00
273216,2001-06-07 13:59:52
37973,2001-06-07 14:01:00
272345,2001-06-07 14:09:41
159710,2001-06-07 14:14:16
286933,2001-06-07 14:16:34
253031,2001-06-07 14:17:11
278288,2001-06-07 14:21:12
253030,2001-06-07 14:28:40
279740,2001-06-07 14:29:30
253029,2001-06-07 14:30:42
144846,2001-06-07 14:42:00
398367,2001-06-07 15:05:57
41482,2001-06-07 15:06:00
253360,2001-06-07 15:13:41
59700,2001-06-07 15:22:00
287523,2001-06-07 16:29:19
285608,2001-06-07 16:29:19
273215,2001-06-07 17:15:20
41481,2001-06-07 17:39:00
298211,2001-06-07 17:40:00
284077,2001-06-07 18:15:00
284076,2001-06-07 18:15:00
235839,2001-06-07 18:29:00
41480,2001-06-07 18:47:00
41479,2001-06-07 19:03:00
37972,2001-06-07 20:07:00
41478,2001-06-07 20:36:00
113085,2001-06-07 21:01:48
297787,2001-06-07 21:08:00
41477,2001-06-07 22:24:00
41476,2001-06-07 22:26:00
41475,2001-06-07 22:28:00
156416,2001-06-08 00:43:00
250991,2001-06-08 00:43:00
285604,2001-06-08 03:02:18
392106,2001-06-08 03:02:18
250993,2001-06-08 03:07:00
156418,2001-06-08 03:07:00
55549,2001-06-08 03:11:00
55552,2001-06-08 03:53:00
55554,2001-06-08 04:35:00
212964,2001-06-08 04:40:00
212965,2001-06-08 04:42:00
55555,2001-06-08 04:48:00
272344,2001-06-08 05:48:34
346043,2001-06-08 06:05:12
379204,2001-06-08 06:09:55
253028,2001-06-08 06:25:33
273214,2001-06-08 06:28:30
253027,2001-06-08 06:28:59
232802,2001-06-08 06:31:03
160407,2001-06-08 06:36:12
273213,2001-06-08 06:40:56
250392,2001-06-08 06:58:00
156373,2001-06-08 06:58:00
253350,2001-06-08 07:00:03
253026,2001-06-08 07:26:07
250391,2001-06-08 07:29:00
156372,2001-06-08 07:29:00
233341,2001-06-08 07:31:58
233340,2001-06-08 07:46:24
257675,2001-06-08 07:52:15
212968,2001-06-08 08:07:00
232801,2001-06-08 08:07:54
394972,2001-06-08 08:07:54
398369,2001-06-08 08:07:54
278287,2001-06-08 08:17:37
160406,2001-06-08 08:27:33
34656,2001-06-08 08:28:00
287428,2001-06-08 08:35:05
232800,2001-06-08 08:57:32
233339,2001-06-08 09:01:39
278512,2001-06-08 09:10:30
212971,2001-06-08 09:17:00
253343,2001-06-08 09:22:47
268054,2001-06-08 09:24:13
212973,2001-06-08 09:26:00
273212,2001-06-08 09:44:59
55560,2001-06-08 09:46:00
157900,2001-06-08 09:53:05
152025,2001-06-08 10:05:29
273211,2001-06-08 10:22:51
346042,2001-06-08 10:25:50
135064,2001-06-08 10:35:00
391729,2001-06-08 11:23:49
159462,2001-06-08 11:34:24
346041,2001-06-08 11:49:48
158480,2001-06-08 11:55:06
159461,2001-06-08 11:55:06
253025,2001-06-08 12:34:37
274137,2001-06-08 12:34:56
346040,2001-06-08 12:42:45
232799,2001-06-08 12:49:18
286926,2001-06-08 13:18:35
391904,2001-06-08 13:18:35
278511,2001-06-08 13:18:35
160694,2001-06-08 13:18:35
233338,2001-06-08 13:24:41
335710,2001-06-08 13:25:34
82211,2001-06-08 13:51:14
157899,2001-06-08 13:52:49
253330,2001-06-08 14:02:03
37971,2001-06-08 14:03:00
273210,2001-06-08 14:03:35
273209,2001-06-08 14:05:28
82210,2001-06-08 14:17:34
253329,2001-06-08 14:41:06
377199,2001-06-08 14:48:27
121004,2001-06-08 15:06:00
128654,2001-06-08 15:06:00
157898,2001-06-08 15:20:20
253327,2001-06-08 15:22:50
287515,2001-06-08 15:26:04
285598,2001-06-08 15:26:04
268538,2001-06-08 15:31:41
253324,2001-06-08 15:48:05
294607,2001-06-08 15:53:29
280037,2001-06-08 15:53:29
267313,2001-06-08 15:53:29
362368,2001-06-08 15:53:29
233337,2001-06-08 17:17:01
233336,2001-06-08 17:18:09
233335,2001-06-08 17:21:09
233334,2001-06-08 17:27:32
37970,2001-06-09 03:11:00
37969,2001-06-09 03:27:00
37968,2001-06-09 03:33:00
37967,2001-06-09 03:41:00
212991,2001-06-10 05:57:00
212983,2001-06-10 06:07:00
73309,2001-06-10 12:42:47
113084,2001-06-10 22:24:03
212988,2001-06-11 01:29:00
135063,2001-06-11 01:56:00
37966,2001-06-11 03:21:00
194061,2001-06-11 03:22:00
212994,2001-06-11 03:22:00
37965,2001-06-11 03:34:00
55573,2001-06-11 03:51:00
213000,2001-06-11 04:15:00
212996,2001-06-11 04:26:00
212998,2001-06-11 05:44:00
55582,2001-06-11 06:11:00
51838,2001-06-11 06:22:57
273208,2001-06-11 07:03:56
233855,2001-06-11 08:27:27
213001,2001-06-11 08:32:00
161100,2001-06-11 08:37:53
284204,2001-06-11 09:34:13
273207,2001-06-11 09:35:38
284205,2001-06-11 09:49:38
213003,2001-06-11 09:51:00
213009,2001-06-11 09:56:00
273206,2001-06-11 10:40:40
55589,2001-06-11 10:43:00
88906,2001-06-11 10:46:00
213004,2001-06-11 10:53:00
213006,2001-06-11 11:12:00
273205,2001-06-11 11:23:50
273204,2001-06-11 11:30:51
59699,2001-06-11 11:41:00
59698,2001-06-11 11:49:00
135017,2001-06-11 11:56:00
257674,2001-06-11 12:10:13
158491,2001-06-11 12:28:57
273203,2001-06-11 12:30:31
37964,2001-06-11 12:35:00
274138,2001-06-11 12:51:31
299500,2001-06-11 13:28:00
361964,2001-06-11 13:58:56
152026,2001-06-11 14:04:44
158493,2001-06-11 14:09:00
152027,2001-06-11 15:04:48
273202,2001-06-11 16:04:02
273201,2001-06-11 16:07:27
402772,2001-06-11 16:32:52
59697,2001-06-11 17:05:00
402703,2001-06-11 17:21:08
37264,2001-06-11 18:28:00
191798,2001-06-11 18:28:00
113083,2001-06-11 22:14:43
192456,2001-06-11 23:54:00
120211,2001-06-12 00:37:00
125173,2001-06-12 00:37:00
194168,2001-06-12 04:09:00
213025,2001-06-12 04:55:00
158496,2001-06-12 05:42:37
284206,2001-06-12 06:05:53
127938,2001-06-12 06:19:00
272343,2001-06-12 06:24:52
120350,2001-06-12 06:37:00
128574,2001-06-12 06:37:00
284207,2001-06-12 06:38:37
273199,2001-06-12 06:46:28
273198,2001-06-12 07:04:45
213028,2001-06-12 07:30:00
364048,2001-06-12 07:45:58
273197,2001-06-12 07:50:56
273196,2001-06-12 07:54:14
250388,2001-06-12 07:58:00
156369,2001-06-12 07:58:00
273195,2001-06-12 08:25:39
51837,2001-06-12 08:57:45
41474,2001-06-12 09:20:00
106395,2001-06-12 09:20:00
41473,2001-06-12 09:25:00
41472,2001-06-12 09:30:00
272342,2001-06-12 10:09:29
335709,2001-06-12 10:09:48
364049,2001-06-12 10:13:11
364050,2001-06-12 10:34:33
41471,2001-06-12 10:38:00
364051,2001-06-12 10:40:36
213035,2001-06-12 10:41:00
213036,2001-06-12 10:45:00
273194,2001-06-12 10:45:08
273193,2001-06-12 10:48:50
273192,2001-06-12 11:05:59
273191,2001-06-12 11:13:28
362678,2001-06-12 11:24:09
273190,2001-06-12 11:28:07
157822,2001-06-12 11:28:09
252207,2001-06-12 11:52:45
252208,2001-06-12 11:54:51
88851,2001-06-12 12:01:30
59696,2001-06-12 12:06:00
88850,2001-06-12 12:07:57
88849,2001-06-12 12:09:24
51836,2001-06-12 12:12:30
41470,2001-06-12 12:28:00
157823,2001-06-12 12:40:56
402773,2001-06-12 12:55:16
51835,2001-06-12 13:27:54
273189,2001-06-12 14:26:49
398391,2001-06-12 15:41:42
268055,2001-06-12 15:57:20
273188,2001-06-12 16:26:13
273187,2001-06-12 16:27:40
21382,2001-06-12 16:48:00
273186,2001-06-12 16:52:03
273185,2001-06-12 16:56:13
273184,2001-06-12 17:09:16
158077,2001-06-12 17:26:39
41469,2001-06-12 18:41:00
298446,2001-06-12 18:48:00
41468,2001-06-12 19:05:00
41467,2001-06-12 19:07:00
41466,2001-06-12 19:09:00
41465,2001-06-12 20:38:00
41464,2001-06-12 20:42:00
113082,2001-06-12 21:02:44
128575,2001-06-12 23:26:00
213044,2001-06-13 04:09:00
213061,2001-06-13 04:56:00
273183,2001-06-13 05:30:23
213046,2001-06-13 05:51:00
252209,2001-06-13 05:54:39
252210,2001-06-13 06:33:06
252211,2001-06-13 06:33:52
272341,2001-06-13 06:37:23
364052,2001-06-13 06:51:50
273182,2001-06-13 07:00:17
252212,2001-06-13 07:19:27
364053,2001-06-13 07:20:51
364054,2001-06-13 07:32:50
252213,2001-06-13 08:16:08
273181,2001-06-13 08:16:41
112338,2001-06-13 08:16:52
252214,2001-06-13 08:17:43
273180,2001-06-13 08:18:40
273179,2001-06-13 08:19:05
112337,2001-06-13 08:19:12
268565,2001-06-13 08:31:47
284208,2001-06-13 08:44:53
284209,2001-06-13 08:45:11
51834,2001-06-13 08:46:10
41463,2001-06-13 09:07:00
213062,2001-06-13 09:08:00
51833,2001-06-13 09:17:53
364055,2001-06-13 09:20:03
112336,2001-06-13 09:21:18
51832,2001-06-13 09:41:37
296693,2001-06-13 09:45:00
273178,2001-06-13 09:48:39
273177,2001-06-13 09:52:16
252215,2001-06-13 10:04:17
273176,2001-06-13 10:09:34
156438,2001-06-13 10:50:00
251013,2001-06-13 10:50:00
273175,2001-06-13 10:59:57
273174,2001-06-13 11:46:54
273173,2001-06-13 11:53:58
273172,2001-06-13 11:54:14
157824,2001-06-13 12:20:04
273171,2001-06-13 12:21:10
258214,2001-06-13 12:41:20
273170,2001-06-13 12:41:53
51831,2001-06-13 12:46:59
80926,2001-06-13 13:19:40
402775,2001-06-13 13:51:21
152028,2001-06-13 14:23:52
59695,2001-06-13 14:50:00
398400,2001-06-13 15:11:02
273169,2001-06-13 15:18:30
158184,2001-06-13 15:23:45
41462,2001-06-13 15:28:00
158079,2001-06-13 15:59:27
273168,2001-06-13 16:04:47
273167,2001-06-13 16:24:03
268569,2001-06-13 16:47:39
268570,2001-06-13 16:49:35
59694,2001-06-13 17:07:00
41461,2001-06-13 19:20:00
41460,2001-06-13 19:49:00
41459,2001-06-13 21:01:00
113081,2001-06-13 21:02:43
213095,2001-06-14 02:50:00
37535,2001-06-14 04:18:55
37536,2001-06-14 04:24:18
127200,2001-06-14 05:05:00
51830,2001-06-14 05:13:32
51829,2001-06-14 05:17:23
80925,2001-06-14 05:18:57
51828,2001-06-14 05:23:56
51827,2001-06-14 05:24:13
273166,2001-06-14 06:02:09
273165,2001-06-14 06:29:54
284210,2001-06-14 06:37:43
272340,2001-06-14 06:47:35
273164,2001-06-14 06:49:11
112335,2001-06-14 07:07:22
152029,2001-06-14 08:03:02
284211,2001-06-14 08:11:41
152030,2001-06-14 09:07:16
268572,2001-06-14 09:18:53
59693,2001-06-14 10:01:40
251019,2001-06-14 10:25:00
156444,2001-06-14 10:25:00
194166,2001-06-14 11:00:00
213088,2001-06-14 11:00:00
273163,2001-06-14 11:00:55
273162,2001-06-14 11:13:42
273161,2001-06-14 11:14:50
284212,2001-06-14 11:24:41
273160,2001-06-14 11:46:16
273159,2001-06-14 11:52:11
252216,2001-06-14 12:31:54
379203,2001-06-14 12:48:48
152031,2001-06-14 13:16:25
35316,2001-06-14 13:26:50
364056,2001-06-14 13:31:13
233856,2001-06-14 14:00:17
233857,2001-06-14 14:03:57
59692,2001-06-14 14:15:19
59691,2001-06-14 14:16:19
266431,2001-06-14 14:26:33
